Dataset_ID,ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,Multiple_Observers,Accum_Prcp,Daylength
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,471,Falling leaves,2017,11,2,306,2458060,3,2017,11,2,306,2458060,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,471,Falling leaves,2017,11,9,313,2458067,1,2017,11,9,313,2458067,12,1,0,-9999,-9999
'3','34571',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,471,Falling leaves,2017,8,23,235,2457989,6,2017,8,23,235,2457989,6,1,0,-9999,-9999
"'3,-9999'","'37917,34731,37501,28846,38071,38177'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,471,Falling leaves,2017,9,10,253,2458007,2,2017,9,28,271,2458025,1,5,1,-9999,-9999
'3',"'34956,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,471,Falling leaves,2017,10,1,274,2458028,2,2017,10,11,284,2458038,2,2,1,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,471,Falling leaves,2017,10,28,301,2458055,9,2017,10,28,301,2458055,2,1,0,-9999,-9999
"'3,-9999'","'34731,30145,28846,38177'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,471,Falling leaves,2017,9,10,253,2458007,2,2017,9,28,271,2458025,1,3,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,471,Falling leaves,2017,10,5,278,2458032,6,2017,10,5,278,2458032,6,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,471,Falling leaves,2017,10,12,285,2458039,1,2017,10,12,285,2458039,1,1,0,-9999,-9999
'3','35997',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,471,Falling leaves,2017,10,15,288,2458042,2,2017,10,15,288,2458042,4,1,0,-9999,-9999
"'-9999,3'","'30145,19414,34731,38071'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,471,Falling leaves,2017,10,27,300,2458054,8,2017,10,29,302,2458056,1,3,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,471,Falling leaves,2017,11,2,306,2458060,3,2017,11,2,306,2458060,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,471,Falling leaves,2017,11,9,313,2458067,1,2017,11,9,313,2458067,12,1,0,-9999,-9999
'3','34571',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,471,Falling leaves,2017,8,23,235,2457989,2,2017,8,23,235,2457989,4,1,0,-9999,-9999
"'-9999,3'","'30145,34731,28846,38177'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,471,Falling leaves,2017,9,10,253,2458007,2,2017,9,28,271,2458025,1,3,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,471,Falling leaves,2017,10,5,278,2458032,6,2017,10,5,278,2458032,6,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,471,Falling leaves,2017,10,12,285,2458039,1,2017,10,12,285,2458039,1,1,0,-9999,-9999
'3','35997',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,471,Falling leaves,2017,10,15,288,2458042,2,2017,10,15,288,2458042,4,1,0,-9999,-9999
'-9999',"'30145,19414'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,471,Falling leaves,2017,10,27,300,2458054,8,2017,10,28,301,2458055,2,2,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,471,Falling leaves,2017,11,2,306,2458060,3,2017,11,2,306,2458060,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,471,Falling leaves,2017,11,9,313,2458067,1,2017,11,9,313,2458067,12,1,0,-9999,-9999
"'-9999,3'","'34731,32081,35997,33897'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,483,Leaves,2017,4,30,120,2457874,2,2017,7,7,188,2457942,16,10,1,-9999,-9999
"'3,-9999'","'32081,37458,28846,34571,37501,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,483,Leaves,2017,7,28,209,2457963,5,2017,12,13,347,2458101,-9999,20,1,-9999,-9999
"'3,-9999'","'32081,30145,34956,34731,35997,34011,33897,34571,37458,28846'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,483,Leaves,2017,4,28,118,2457872,1,2017,9,21,264,2458018,7,39,1,-9999,-9999
"'-9999,3'","'28846,30145,32081,34571,35997,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,483,Leaves,2017,9,29,272,2458026,1,2017,11,9,313,2458067,12,14,1,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,483,Leaves,2017,12,4,338,2458092,13,2017,12,4,338,2458092,4,1,0,-9999,-9999
'3','34956',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,483,Leaves,2017,4,18,108,2457862,1,2017,4,18,108,2457862,1,1,0,-9999,-9999
"'3,-9999'","'32081,34945,34731,35997,34956'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,483,Leaves,2017,4,24,114,2457868,4,2017,5,15,135,2457889,4,10,1,-9999,-9999
'3',"'34011,33897,32081,34956'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,483,Leaves,2017,5,21,141,2457895,2,2017,7,7,188,2457942,16,6,1,-9999,-9999
"'3,-9999'","'32081,37458,34571,28846,37501,37917,34731,38071'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,483,Leaves,2017,7,28,209,2457963,5,2017,9,23,266,2458020,5,11,1,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,483,Leaves,2017,9,29,272,2458026,1,2017,9,29,272,2458026,2,1,0,-9999,-9999
"'3,-9999'","'32081,28846,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,483,Leaves,2017,10,11,284,2458038,10,2017,10,28,301,2458055,2,4,1,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,483,Leaves,2017,11,2,306,2458060,3,2017,11,2,306,2458060,2,1,0,-9999,-9999
"'-9999,3'","'30145,32081,34956,34731,35997,19414,34011,34571,28846'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,483,Leaves,2017,4,28,118,2457872,1,2017,9,21,264,2458018,7,37,1,-9999,-9999
"'-9999,3'","'28846,30145,32081,35997,19414,34731,38071'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,483,Leaves,2017,9,29,272,2458026,1,2017,11,9,313,2458067,12,15,1,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,483,Leaves,2017,12,4,338,2458092,13,2017,12,4,338,2458092,4,1,0,-9999,-9999
"'3,-9999'","'19414,34945,32081,30145,34956,34731,35997,34011,33897,34571,28846'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,483,Leaves,2017,4,27,117,2457871,3,2017,9,21,264,2458018,7,48,1,-9999,-9999
"'-9999,3'","'28846,30145,32081,35997,19414,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,483,Leaves,2017,9,29,272,2458026,1,2017,11,9,313,2458067,12,14,1,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,483,Leaves,2017,12,4,338,2458092,13,2017,12,4,338,2458092,4,1,0,-9999,-9999
"'3,-9999'","'34571,32081,28846,34731,37501'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,498,Colored leaves,2017,9,8,251,2458005,5,2017,12,13,347,2458101,-9999,15,1,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,498,Colored leaves,2017,8,27,239,2457993,6,2017,8,27,239,2457993,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,498,Colored leaves,2017,9,2,245,2457999,4,2017,9,2,245,2457999,1,1,0,-9999,-9999
"'-9999,3'","'30145,28846,34731,38177'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,498,Colored leaves,2017,9,10,253,2458007,2,2017,10,5,278,2458032,6,5,1,-9999,-9999
"'-9999,3'","'30145,34571,28846,35997,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,498,Colored leaves,2017,10,12,285,2458039,1,2017,11,9,313,2458067,12,11,1,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,498,Colored leaves,2017,12,4,338,2458092,13,2017,12,4,338,2458092,4,1,0,-9999,-9999
"'3,-9999'","'37917,28846,34731,37501,38071,38177,34956,32081,37934'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,498,Colored leaves,2017,9,10,253,2458007,2,2017,11,2,306,2458060,2,13,1,-9999,-9999
"'-9999,3'","'30145,28846,34731,38177'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,498,Colored leaves,2017,9,10,253,2458007,2,2017,10,5,278,2458032,6,5,1,-9999,-9999
"'-9999,3'","'30145,28846,35997,19414,34731,38071'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,498,Colored leaves,2017,10,12,285,2458039,1,2017,11,9,313,2458067,12,12,1,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,498,Colored leaves,2017,12,4,338,2458092,13,2017,12,4,338,2458092,4,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,498,Colored leaves,2017,5,6,126,2457880,2,2017,5,6,126,2457880,1,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,498,Colored leaves,2017,5,14,134,2457888,3,2017,5,14,134,2457888,1,1,0,-9999,-9999
"'-9999,3'","'30145,28846,34731,38177'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,498,Colored leaves,2017,9,10,253,2458007,2,2017,10,5,278,2458032,6,5,1,-9999,-9999
"'-9999,3'","'30145,28846,35997,19414'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,498,Colored leaves,2017,10,12,285,2458039,1,2017,10,28,301,2458055,2,6,1,-9999,-9999
'-9999',"'30145,28846'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,498,Colored leaves,2017,11,2,306,2458060,3,2017,11,9,313,2458067,12,4,1,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,498,Colored leaves,2017,12,4,338,2458092,13,2017,12,4,338,2458092,4,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,500,Flowers or flower buds,2017,4,30,120,2457874,2,2017,4,30,120,2457874,4,1,0,-9999,-9999
"'-9999,3'","'34731,35997,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,500,Flowers or flower buds,2017,5,6,126,2457880,2,2017,5,15,135,2457889,13,4,1,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,500,Flowers or flower buds,2017,6,2,153,2457907,5,2017,6,2,153,2457907,19,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,500,Flowers or flower buds,2017,4,23,113,2457867,3,2017,4,23,113,2457867,1,1,0,-9999,-9999
"'-9999,3'","'30145,34956,32081,34731,35997,34011'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,500,Flowers or flower buds,2017,4,28,118,2457872,4,2017,5,21,141,2457895,6,10,1,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,500,Flowers or flower buds,2017,4,30,120,2457874,2,2017,4,30,120,2457874,4,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,500,Flowers or flower buds,2017,5,6,126,2457880,2,2017,5,6,126,2457880,1,1,0,-9999,-9999
"'-9999,3'","'34731,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,500,Flowers or flower buds,2017,5,14,134,2457888,3,2017,5,15,135,2457889,4,2,1,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,500,Flowers or flower buds,2017,6,2,153,2457907,5,2017,6,2,153,2457907,19,1,0,-9999,-9999
"'-9999,3'","'30145,32081,34956,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,500,Flowers or flower buds,2017,4,28,118,2457872,1,2017,5,4,124,2457878,2,3,1,-9999,-9999
"'3,-9999'","'35997,30145,34956,34731,32081,19414,34011'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,500,Flowers or flower buds,2017,5,7,127,2457881,1,2017,6,2,153,2457907,6,10,1,-9999,-9999
"'3,-9999'","'19414,34945,30145,34956,32081,34731,35997'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,500,Flowers or flower buds,2017,4,27,117,2457871,3,2017,5,11,131,2457885,3,9,1,-9999,-9999
"'3,-9999'","'32081,30145,19414,34011'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,500,Flowers or flower buds,2017,5,15,135,2457889,1,2017,5,24,144,2457898,3,5,1,-9999,-9999
"'-9999,3'","'19414,32081,34956'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,500,Flowers or flower buds,2017,6,2,153,2457907,1,2017,6,4,155,2457909,4,2,1,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,501,Open flowers,2017,5,6,126,2457880,2,2017,5,6,126,2457880,1,1,0,-9999,-9999
"'-9999,3'","'34731,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,501,Open flowers,2017,5,14,134,2457888,7,2017,5,15,135,2457889,13,2,1,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,501,Open flowers,2017,6,2,153,2457907,5,2017,6,2,153,2457907,19,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,501,Open flowers,2017,7,1,182,2457936,10,2017,7,1,182,2457936,6,1,0,-9999,-9999
"'3,-9999'","'32081,30145,34731,35997'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,501,Open flowers,2017,5,4,124,2457878,4,2017,5,21,141,2457895,6,6,1,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,501,Open flowers,2017,6,2,153,2457907,1,2017,6,2,153,2457907,6,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,501,Open flowers,2017,7,1,182,2457936,9,2017,7,1,182,2457936,1,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,501,Open flowers,2017,5,6,126,2457880,2,2017,5,6,126,2457880,1,1,0,-9999,-9999
"'-9999,3'","'34731,32081,34956'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,501,Open flowers,2017,5,14,134,2457888,3,2017,5,19,139,2457893,2,3,1,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,501,Open flowers,2017,6,2,153,2457907,5,2017,6,2,153,2457907,19,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,501,Open flowers,2017,7,1,182,2457936,10,2017,7,1,182,2457936,6,1,0,-9999,-9999
'3','35997',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,501,Open flowers,2017,5,7,127,2457881,1,2017,5,7,127,2457881,2,1,0,-9999,-9999
"'-9999,3'","'34731,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,501,Open flowers,2017,5,14,134,2457888,3,2017,5,15,135,2457889,1,2,1,-9999,-9999
"'3,-9999'","'34011,30145,32081'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,501,Open flowers,2017,5,21,141,2457895,5,2017,6,2,153,2457907,6,4,1,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,501,Open flowers,2017,7,1,182,2457936,9,2017,7,1,182,2457936,1,1,0,-9999,-9999
"'-9999,3'","'34731,35997,30145,34956,32081,19414,34011'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,501,Open flowers,2017,5,6,126,2457880,2,2017,5,21,141,2457895,6,8,1,-9999,-9999
'3','32081',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,501,Open flowers,2017,6,2,153,2457907,1,2017,6,2,153,2457907,6,1,0,-9999,-9999
'3','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,501,Open flowers,2017,7,1,182,2457936,9,2017,7,1,182,2457936,1,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,502,Pollen release (flowers),2017,5,14,134,2457888,7,2017,5,14,134,2457888,38,1,0,-9999,-9999
"'3,-9999'","'37501,28846,34731'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,502,Pollen release (flowers),2017,9,10,253,2458007,2,2017,9,17,260,2458014,24,2,1,-9999,-9999
'3','37501',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,502,Pollen release (flowers),2017,10,21,294,2458048,2,2017,10,21,294,2458048,7,1,0,-9999,-9999
'3','37501',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,502,Pollen release (flowers),2017,11,18,322,2458076,10,2017,11,18,322,2458076,16,1,0,-9999,-9999
"'-9999,3'","'34731,35997'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,502,Pollen release (flowers),2017,5,6,126,2457880,2,2017,5,7,127,2457881,2,2,1,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,20098*A Pignut hickory,502,Pollen release (flowers),2017,5,14,134,2457888,5,2017,5,14,134,2457888,7,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,502,Pollen release (flowers),2017,5,6,126,2457880,2,2017,5,6,126,2457880,1,1,0,-9999,-9999
"'-9999,3'","'34731,32081,34956'",20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,6990*A Pignut hickory,502,Pollen release (flowers),2017,5,14,134,2457888,3,2017,5,19,139,2457893,2,2,1,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,502,Pollen release (flowers),2017,5,14,134,2457888,3,2017,5,14,134,2457888,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,2019*S Pignut hickory,502,Pollen release (flowers),2017,6,1,152,2457906,5,2017,6,1,152,2457906,1,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,502,Pollen release (flowers),2017,5,6,126,2457880,2,2017,5,6,126,2457880,1,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,502,Pollen release (flowers),2017,5,14,134,2457888,3,2017,5,14,134,2457888,2,1,0,-9999,-9999
'-9999','30145',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,2019*R Pignut hickory,502,Pollen release (flowers),2017,5,21,141,2457895,5,2017,5,21,141,2457895,2,1,0,-9999,-9999
'-9999','34731',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,504,Recent fruit or seed drop,2017,5,14,134,2457888,7,2017,5,14,134,2457888,1,1,0,-9999,-9999
'-9999','28846',20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,20095*A Pignut hickory,504,Recent fruit or seed drop,2017,9,10,253,2458007,2,2017,9,10,253,2458007,7,1,0,-9999,-9999
