ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
"'31240,19414,25556,36135,34956,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",390,Ripe fruits,2020,6,8,160,2459009,1,2020,6,23,175,2459024,3,10,16,1,0
"'31240,36135,19414,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",390,Ripe fruits,2020,6,15,167,2459016,3,2020,7,2,184,2459033,-9999,7,18,1,0
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",390,Ripe fruits,2020,6,15,167,2459016,3,2020,6,15,167,2459016,1,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",390,Ripe fruits,2020,6,23,175,2459024,6,2020,6,30,182,2459031,-9999,2,8,0,1
"'36135,31240,35997,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",467,Increasing leaf size,2020,5,12,133,2458982,5,2020,5,26,147,2458996,9,7,15,1,1
"'47011,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",467,Increasing leaf size,2020,6,7,159,2459008,3,2020,6,8,160,2459009,4,2,2,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",467,Increasing leaf size,2020,6,15,167,2459016,3,2020,6,15,167,2459016,1,1,1,0,1
"'25556,36135,31240,47011,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",467,Increasing leaf size,2020,5,12,133,2458982,5,2020,5,26,147,2458996,8,7,15,1,1
"'47011,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",467,Increasing leaf size,2020,6,7,159,2459008,3,2020,6,8,160,2459009,2,2,2,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",467,Increasing leaf size,2020,6,15,167,2459016,3,2020,6,15,167,2459016,1,1,1,0,1
'35997',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",467,Increasing leaf size,2020,6,17,169,2459018,1,2020,6,17,169,2459018,6,1,1,0,1
"'36135,25556,19414,31240,47011,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",467,Increasing leaf size,2020,5,12,133,2458982,4,2020,5,26,147,2458996,8,10,15,1,1
"'47011,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",467,Increasing leaf size,2020,6,7,159,2459008,3,2020,6,8,160,2459009,2,2,2,1,1
"'31240,19414,34956,36135,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",467,Increasing leaf size,2020,6,15,167,2459016,1,2020,6,17,169,2459018,2,3,3,1,1
"'36135,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",467,Increasing leaf size,2020,5,12,133,2458982,5,2020,5,26,147,2458996,9,5,15,1,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",467,Increasing leaf size,2020,6,7,159,2459008,3,2020,6,7,159,2459008,5,1,1,0,1
'35997',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",467,Increasing leaf size,2020,6,17,169,2459018,1,2020,6,17,169,2459018,5,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",467,Increasing leaf size,2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
"'36135,31240,35997,47011,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",467,Increasing leaf size,2020,5,12,133,2458982,5,2020,6,12,164,2459013,3,12,32,1,1
'35997',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",467,Increasing leaf size,2020,6,17,169,2459018,1,2020,6,17,169,2459018,6,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",471,Falling leaves,2020,6,10,162,2459011,2,2020,6,10,162,2459011,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",471,Falling leaves,2020,6,17,169,2459018,1,2020,6,17,169,2459018,6,1,1,0,1
"'25556,19414'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",471,Falling leaves,2020,6,26,178,2459027,3,2020,6,28,180,2459029,2,2,3,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",471,Falling leaves,2020,7,1,183,2459032,1,2020,7,1,183,2459032,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",471,Falling leaves,2020,6,17,169,2459018,1,2020,6,17,169,2459018,2,1,1,0,1
"'25556,19414'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",471,Falling leaves,2020,6,26,178,2459027,3,2020,6,28,180,2459029,2,2,3,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",471,Falling leaves,2020,7,1,183,2459032,1,2020,7,1,183,2459032,1,1,1,0,1
'19414',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",471,Falling leaves,2020,6,28,180,2459029,2,2020,6,28,180,2459029,2,1,1,0,0
"'47011,31240,36135,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",483,Leaves,2020,5,7,128,2458977,2,2020,7,2,184,2459033,-9999,17,57,1,0
"'47011,31240,25556,36135,25505,35997,19414'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",483,Leaves,2020,5,7,128,2458977,2,2020,7,2,184,2459033,-9999,23,57,1,0
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",483,Leaves,2020,5,7,128,2458977,2,2020,5,7,128,2458977,1,1,1,0,1
"'25556,36135,19414,31240,47011,25505,34956,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",483,Leaves,2020,5,12,133,2458982,4,2020,7,2,184,2459033,-9999,32,52,1,1
"'47011,31240,36135,19414,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",483,Leaves,2020,5,7,128,2458977,2,2020,7,2,184,2459033,-9999,19,57,1,0
"'34731,36135,34956,47011,31240,35997,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",483,Leaves,2020,5,5,126,2458975,3,2020,7,2,184,2459033,-9999,20,59,1,0
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",498,Colored leaves,2020,6,3,155,2459004,8,2020,6,3,155,2459004,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",498,Colored leaves,2020,6,10,162,2459011,2,2020,6,10,162,2459011,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",498,Colored leaves,2020,6,17,169,2459018,1,2020,6,17,169,2459018,6,1,1,0,1
"'25556,19414'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",498,Colored leaves,2020,6,26,178,2459027,3,2020,6,28,180,2459029,2,2,3,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",498,Colored leaves,2020,7,1,183,2459032,1,2020,7,1,183,2459032,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",498,Colored leaves,2020,6,17,169,2459018,1,2020,6,17,169,2459018,2,1,1,0,1
"'25556,19414'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",498,Colored leaves,2020,6,26,178,2459027,3,2020,6,28,180,2459029,2,2,3,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",498,Colored leaves,2020,7,1,183,2459032,1,2020,7,1,183,2459032,1,1,1,0,1
'19414',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",498,Colored leaves,2020,6,28,180,2459029,2,2020,6,28,180,2459029,2,1,1,0,0
"'28846,47011,47328,36135,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",500,Flowers or flower buds,2020,3,25,85,2458934,3,2020,4,7,98,2458947,2,4,14,1,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",500,Flowers or flower buds,2020,4,14,105,2458954,5,2020,4,14,105,2458954,6,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",500,Flowers or flower buds,2020,4,21,112,2458961,1,2020,4,21,112,2458961,4,1,1,0,1
"'36135,34731,31240,47011,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",500,Flowers or flower buds,2020,4,29,120,2458969,4,2020,5,16,137,2458986,1,7,18,1,1
"'31240,36135,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",500,Flowers or flower buds,2020,5,19,140,2458989,2,2020,5,23,144,2458993,3,2,5,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",500,Flowers or flower buds,2020,6,8,160,2459009,4,2020,6,8,160,2459009,4,1,1,0,1
'28846',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",500,Flowers or flower buds,2020,3,25,85,2458934,3,2020,3,25,85,2458934,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",500,Flowers or flower buds,2020,4,7,98,2458947,2,2020,4,7,98,2458947,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",500,Flowers or flower buds,2020,4,14,105,2458954,2,2020,4,14,105,2458954,3,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",500,Flowers or flower buds,2020,4,21,112,2458961,1,2020,4,21,112,2458961,1,1,1,0,1
"'36135,34731,31240,25556,19414,34956,47011,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",500,Flowers or flower buds,2020,4,29,120,2458969,1,2020,5,26,147,2458996,9,11,28,1,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",500,Flowers or flower buds,2020,6,7,159,2459008,3,2020,6,7,159,2459008,1,1,1,0,1
'28846',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",500,Flowers or flower buds,2020,3,25,85,2458934,3,2020,3,25,85,2458934,1,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",500,Flowers or flower buds,2020,4,7,98,2458947,1,2020,4,7,98,2458947,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",500,Flowers or flower buds,2020,4,14,105,2458954,2,2020,4,14,105,2458954,1,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",500,Flowers or flower buds,2020,4,21,112,2458961,1,2020,4,21,112,2458961,1,1,1,0,1
"'36135,34731,19414,31240,25556,47011,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",500,Flowers or flower buds,2020,4,29,120,2458969,1,2020,5,26,147,2458996,1,17,28,1,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",500,Flowers or flower buds,2020,6,7,159,2459008,3,2020,6,7,159,2459008,1,1,1,0,1
'28846',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",500,Flowers or flower buds,2020,3,25,85,2458934,3,2020,3,25,85,2458934,1,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",500,Flowers or flower buds,2020,4,7,98,2458947,1,2020,4,7,98,2458947,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",500,Flowers or flower buds,2020,4,14,105,2458954,5,2020,4,14,105,2458954,6,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",500,Flowers or flower buds,2020,4,21,112,2458961,1,2020,4,21,112,2458961,4,1,1,0,1
"'36135,34731,31240,19414,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",500,Flowers or flower buds,2020,4,29,120,2458969,4,2020,5,19,140,2458989,7,9,21,1,1
'28846',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",500,Flowers or flower buds,2020,3,25,85,2458934,3,2020,3,25,85,2458934,6,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",500,Flowers or flower buds,2020,4,7,98,2458947,7,2020,4,7,98,2458947,2,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",500,Flowers or flower buds,2020,4,14,105,2458954,5,2020,4,14,105,2458954,3,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",500,Flowers or flower buds,2020,4,21,112,2458961,1,2020,4,21,112,2458961,4,1,1,0,1
"'36135,34731,31240,34956,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",500,Flowers or flower buds,2020,4,29,120,2458969,4,2020,5,13,134,2458983,3,6,15,1,1
"'31240,36135,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",500,Flowers or flower buds,2020,5,19,140,2458989,1,2020,5,23,144,2458993,3,2,5,1,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",500,Flowers or flower buds,2020,6,7,159,2459008,3,2020,6,7,159,2459008,1,1,1,0,1
"'31240,47011,36135,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",501,Open flowers,2020,5,7,128,2458977,5,2020,5,16,137,2458986,1,4,10,1,1
"'31240,36135,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",501,Open flowers,2020,5,19,140,2458989,2,2020,5,23,144,2458993,3,2,5,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",501,Open flowers,2020,6,8,160,2459009,1,2020,6,8,160,2459009,4,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",501,Open flowers,2020,4,29,120,2458969,1,2020,4,29,120,2458969,3,1,1,0,1
"'25556,36135,19414,34731,34956,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",501,Open flowers,2020,5,5,126,2458975,3,2020,5,13,134,2458983,4,4,9,1,1
"'31240,36135,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",501,Open flowers,2020,5,19,140,2458989,1,2020,5,26,147,2458996,9,3,8,1,1
"'25556,19414,34731,36135,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",501,Open flowers,2020,5,5,126,2458975,3,2020,5,15,136,2458985,2,6,11,1,1
"'25505,31240,36135,19414,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",501,Open flowers,2020,5,18,139,2458988,1,2020,5,26,147,2458996,1,5,9,1,1
"'34731,36135,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",501,Open flowers,2020,5,5,126,2458975,3,2020,5,13,134,2458983,4,4,9,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",501,Open flowers,2020,5,19,140,2458989,2,2020,5,19,140,2458989,7,1,1,0,1
'36135',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",501,Open flowers,2020,4,29,120,2458969,4,2020,4,29,120,2458969,3,1,1,0,1
"'36135,34956,34731,31240,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",501,Open flowers,2020,5,5,126,2458975,3,2020,5,13,134,2458983,3,4,9,1,1
"'31240,36135,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,"1251-79*E, Tree 4",501,Open flowers,2020,5,19,140,2458989,1,2020,5,23,144,2458993,3,2,5,1,1
"'36135,31240,35997'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",502,Pollen release (flowers),2020,5,12,133,2458982,5,2020,5,16,137,2458986,1,2,5,1,0
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",502,Pollen release (flowers),2020,5,5,126,2458975,3,2020,5,5,126,2458975,2,1,1,0,1
"'25556,36135,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",502,Pollen release (flowers),2020,5,12,133,2458982,5,2020,5,13,134,2458983,4,2,2,1,1
"'31240,36135,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",502,Pollen release (flowers),2020,5,19,140,2458989,1,2020,5,21,142,2458991,5,2,3,1,1
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",502,Pollen release (flowers),2020,5,5,126,2458975,2,2020,5,5,126,2458975,2,1,1,0,1
"'36135,25556,19414,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",502,Pollen release (flowers),2020,5,12,133,2458982,4,2020,5,15,136,2458985,2,2,4,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",502,Pollen release (flowers),2020,5,19,140,2458989,1,2020,5,19,140,2458989,1,1,1,0,1
