ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Daylength
"'28846,30552,28810,26428,30642,30555,30215'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,500,Flowers,Flowers or flower buds,2016,5,31,152,2457540,2,2016,7,11,193,2457581,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,501,Flowers,Open flowers,2016,5,9,130,2457518,7,2016,5,9,130,2457518,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,501,Flowers,Open flowers,2016,6,30,182,2457570,3,2016,7,8,190,2457578,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,501,Flowers,Open flowers,2016,5,9,130,2457518,5,2016,5,9,130,2457518,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30555',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,501,Flowers,Open flowers,2016,5,21,142,2457530,3,2016,5,21,142,2457530,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,501,Flowers,Open flowers,2016,6,27,179,2457567,4,2016,7,8,190,2457578,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,501,Flowers,Open flowers,2016,5,9,130,2457518,5,2016,5,9,130,2457518,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30555,30215,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,501,Flowers,Open flowers,2016,6,24,176,2457564,1,2016,6,27,179,2457567,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,28846,30215'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,501,Flowers,Open flowers,2016,7,7,189,2457577,7,2016,7,11,193,2457581,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,502,Flowers,Pollen release (flowers),2016,7,7,189,2457577,7,2016,7,8,190,2457578,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,502,Flowers,Pollen release (flowers),2016,6,27,179,2457567,4,2016,6,27,179,2457567,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,502,Flowers,Pollen release (flowers),2016,7,8,190,2457578,8,2016,7,8,190,2457578,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30215,28846'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,502,Flowers,Pollen release (flowers),2016,6,26,178,2457566,3,2016,6,27,179,2457567,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,30215'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,502,Flowers,Pollen release (flowers),2016,7,8,190,2457578,8,2016,7,11,193,2457581,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,504,Fruits,Recent fruit or seed drop,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,504,Fruits,Recent fruit or seed drop,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,19414,28846,28810,31726'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,504,Fruits,Recent fruit or seed drop,2016,9,18,262,2457650,2,2016,9,24,268,2457656,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,504,Fruits,Recent fruit or seed drop,2016,10,5,279,2457667,5,2016,10,8,282,2457670,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810,31237,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,504,Fruits,Recent fruit or seed drop,2016,10,16,290,2457678,4,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,504,Fruits,Recent fruit or seed drop,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,504,Fruits,Recent fruit or seed drop,2016,8,13,226,2457614,11,2016,8,13,226,2457614,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,504,Fruits,Recent fruit or seed drop,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,504,Fruits,Recent fruit or seed drop,2016,9,8,252,2457640,1,2016,9,8,252,2457640,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,19414,28846,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,504,Fruits,Recent fruit or seed drop,2016,9,18,262,2457650,7,2016,9,23,267,2457655,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'19414',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,504,Fruits,Recent fruit or seed drop,2016,10,4,278,2457666,4,2016,10,4,278,2457666,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'31237,28846,28810,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,504,Fruits,Recent fruit or seed drop,2016,10,8,282,2457670,3,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,504,Fruits,Recent fruit or seed drop,2016,11,18,323,2457711,4,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'31240',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,504,Fruits,Recent fruit or seed drop,2016,8,22,235,2457623,9,2016,8,22,235,2457623,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,504,Fruits,Recent fruit or seed drop,2016,8,27,240,2457628,1,2016,8,27,240,2457628,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30617',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,504,Fruits,Recent fruit or seed drop,2016,9,18,262,2457650,2,2016,9,18,262,2457650,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'31726',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,504,Fruits,Recent fruit or seed drop,2016,9,24,268,2457656,2,2016,9,24,268,2457656,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'31237',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,504,Fruits,Recent fruit or seed drop,2016,10,8,282,2457670,3,2016,10,8,282,2457670,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810,31237,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,504,Fruits,Recent fruit or seed drop,2016,10,19,293,2457681,7,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,516,Fruits,Fruits,2016,7,17,199,2457587,9,2016,9,11,255,2457643,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,28846,19414,28810,31726,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,516,Fruits,Fruits,2016,9,18,262,2457650,2,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,86290,19804*A American basswood,516,Fruits,Fruits,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,516,Fruits,Fruits,2016,7,7,189,2457577,7,2016,7,7,189,2457577,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,516,Fruits,Fruits,2016,7,17,199,2457587,9,2016,9,7,251,2457639,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,30617,19414,28810,31237'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87762,7141*A American basswood,516,Fruits,Fruits,2016,9,11,255,2457643,3,2016,11,14,319,2457707,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30215',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,516,Fruits,Fruits,2016,6,26,178,2457566,3,2016,6,26,178,2457566,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28810',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,516,Fruits,Fruits,2016,7,7,189,2457577,7,2016,7,7,189,2457577,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30215,28846,28810,31240'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,516,Fruits,Fruits,2016,7,11,193,2457581,3,2016,9,11,255,2457643,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,28846,28810'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,516,Fruits,Fruits,2016,9,18,262,2457650,2,2016,9,23,267,2457655,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,28810,31237,30617'",20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,516,Fruits,Fruits,2016,9,30,274,2457662,6,2016,11,10,315,2457703,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,Plantae,87763,17527*D American basswood,516,Fruits,Fruits,2016,11,13,318,2457706,1,2016,11,18,323,2457711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29262',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,371,Leaves,Budburst,2016,4,8,99,2457487,2,2016,4,8,99,2457487,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29240,28846,29374,19414,29262'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,371,Leaves,Budburst,2016,4,14,105,2457493,4,2016,4,24,115,2457503,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30408',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,371,Leaves,Budburst,2016,4,30,121,2457509,2,2016,4,30,121,2457509,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,371,Leaves,Budburst,2016,5,2,123,2457511,1,2016,5,2,123,2457511,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,371,Leaves,Budburst,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29262',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,371,Leaves,Budburst,2016,4,8,99,2457487,2,2016,4,8,99,2457487,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,371,Leaves,Budburst,2016,4,14,105,2457493,3,2016,4,14,105,2457493,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29262,26428,29369,29240'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,371,Leaves,Budburst,2016,4,20,111,2457499,1,2016,4,24,115,2457503,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29262,26428,28810,30408'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,371,Leaves,Budburst,2016,4,28,119,2457507,1,2016,4,30,121,2457509,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,371,Leaves,Budburst,2016,5,2,123,2457511,1,2016,5,2,123,2457511,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,371,Leaves,Budburst,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,12651*H Yellow buckeye,371,Leaves,Budburst,2016,4,14,105,2457493,3,2016,4,14,105,2457493,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29240,29262,26428,29369,29374'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,12651*H Yellow buckeye,371,Leaves,Budburst,2016,4,19,110,2457498,2,2016,4,24,115,2457503,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30408',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,12651*H Yellow buckeye,371,Leaves,Budburst,2016,4,30,121,2457509,2,2016,4,30,121,2457509,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,12651*H Yellow buckeye,371,Leaves,Budburst,2016,5,2,123,2457511,1,2016,5,2,123,2457511,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,12651*H Yellow buckeye,371,Leaves,Budburst,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29262',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,925-79*B Yellow buckeye,371,Leaves,Budburst,2016,4,8,99,2457487,2,2016,4,8,99,2457487,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'19414,29240,28810,29262,26428,29369,25865,29105,29374'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,925-79*B Yellow buckeye,371,Leaves,Budburst,2016,4,19,110,2457498,2,2016,4,27,118,2457506,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30408',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,925-79*B Yellow buckeye,371,Leaves,Budburst,2016,4,30,121,2457509,2,2016,4,30,121,2457509,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,925-79*B Yellow buckeye,371,Leaves,Budburst,2016,5,2,123,2457511,1,2016,5,2,123,2457511,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29374',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,925-79*B Yellow buckeye,371,Leaves,Budburst,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30617',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,390,Fruits,Ripe fruits,2016,9,18,262,2457650,7,2016,9,18,262,2457650,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28846,31879'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,390,Fruits,Ripe fruits,2016,9,30,274,2457662,8,2016,10,22,296,2457684,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,28846,29369,31879'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,390,Fruits,Ripe fruits,2016,9,18,262,2457650,2,2016,10,19,293,2457681,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30617',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,390,Fruits,Ripe fruits,2016,10,30,304,2457692,1,2016,10,30,304,2457692,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30215',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,12651*H Yellow buckeye,390,Fruits,Ripe fruits,2016,7,11,193,2457581,2,2016,7,11,193,2457581,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'31240',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,12651*H Yellow buckeye,390,Fruits,Ripe fruits,2016,8,22,235,2457623,19,2016,8,22,235,2457623,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30617,28846,19414,30215,29369,31879'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,12651*H Yellow buckeye,390,Fruits,Ripe fruits,2016,9,18,262,2457650,7,2016,10,22,296,2457684,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29105,30617,28846'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,925-79*B Yellow buckeye,390,Fruits,Ripe fruits,2016,9,16,260,2457648,5,2016,9,22,266,2457654,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,925-79*B Yellow buckeye,390,Fruits,Ripe fruits,2016,9,30,274,2457662,5,2016,10,5,279,2457667,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'28846',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,925-79*B Yellow buckeye,390,Fruits,Ripe fruits,2016,10,12,286,2457674,4,2016,10,19,293,2457681,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29240',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,467,Leaves,Increasing leaf size,2016,4,17,108,2457496,2,2016,4,19,110,2457498,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29240,29262,28810,30408,28846,29374'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,467,Leaves,Increasing leaf size,2016,4,22,113,2457501,2,2016,5,13,134,2457522,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30522',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,467,Leaves,Increasing leaf size,2016,5,27,148,2457536,7,2016,5,27,148,2457536,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30642',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,12651*C Yellow buckeye,467,Leaves,Increasing leaf size,2016,6,4,156,2457544,4,2016,6,4,156,2457544,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'26428,29369,29240,29262,28810,30408,28846,29374'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,467,Leaves,Increasing leaf size,2016,4,21,112,2457500,1,2016,5,13,134,2457522,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30408,30522,29240,29369'",20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,1,2016,5,29,150,2457538,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30642',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,467,Leaves,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29369',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,467,Leaves,Increasing leaf size,2016,6,20,172,2457560,5,2016,6,20,172,2457560,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29369',20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,12651*D Yellow buckeye,467,Leaves,Increasing leaf size,2016,7,9,191,2457579,1,2016,7,9,191,2457579,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
