Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,ITIS_Number,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,19242,86269,12907*D Shagbark hickory,516,Fruits,2016,6,4,156,2457544,6,2016,6,4,156,2457544,10
Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,19242,86270,12907*G Shagbark hickory,516,Fruits,2016,5,29,150,2457538,1,2016,6,2,154,2457542,1
Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,19242,86270,12907*G Shagbark hickory,516,Fruits,2016,6,4,156,2457544,1,2016,6,4,156,2457544,5
Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,19242,86270,12907*G Shagbark hickory,516,Fruits,2016,6,14,166,2457554,5,2016,6,14,166,2457554,2
Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,19242,86271,12907*I Shagbark hickory,516,Fruits,2016,6,14,166,2457554,10,2016,6,14,166,2457554,-9999
Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,19242,86272,12907*N Shagbark hickory,516,Fruits,2016,5,29,150,2457538,1,2016,6,14,166,2457554,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87758,21815*E White oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87759,227-2011*A White oak,371,Breaking leaf buds,2016,5,6,127,2457515,12,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87761,358-82*A White oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,88311,22886*D White oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87758,21815*E White oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,27,148,2457536,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87759,227-2011*A White oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87761,358-82*A White oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,88311,22886*D White oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87758,21815*E White oak,483,Leaves,2016,5,21,142,2457530,15,2016,5,27,148,2457536,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87759,227-2011*A White oak,483,Leaves,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87761,358-82*A White oak,483,Leaves,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,88311,22886*D White oak,483,Leaves,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87758,21815*E White oak,500,Flowers or flower buds,2016,5,9,130,2457518,3,2016,5,27,148,2457536,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87759,227-2011*A White oak,500,Flowers or flower buds,2016,5,21,142,2457530,15,2016,5,27,148,2457536,2
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87761,358-82*A White oak,500,Flowers or flower buds,2016,5,9,130,2457518,3,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87761,358-82*A White oak,500,Flowers or flower buds,2016,5,23,144,2457532,2,2016,5,23,144,2457532,6
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,88311,22886*D White oak,500,Flowers or flower buds,2016,5,21,142,2457530,15,2016,5,27,148,2457536,2
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87758,21815*E White oak,501,Open flowers,2016,5,21,142,2457530,15,2016,5,27,148,2457536,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87759,227-2011*A White oak,501,Open flowers,2016,5,21,142,2457530,15,2016,5,21,142,2457530,8
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,88311,22886*D White oak,501,Open flowers,2016,5,21,142,2457530,15,2016,5,21,142,2457530,8
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87758,21815*E White oak,502,Pollen release (flowers),2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,87759,227-2011*A White oak,502,Pollen release (flowers),2016,5,21,142,2457530,15,2016,5,21,142,2457530,8
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,19290,88311,22886*D White oak,502,Pollen release (flowers),2016,5,21,142,2457530,15,2016,5,21,142,2457530,8
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86285,16882*B Northern red oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86286,11253*A Northern red oak,371,Breaking leaf buds,2016,5,6,127,2457515,12,2016,5,21,142,2457530,8
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86287,5859*B Northern red oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86288,8197*A Northern red oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,87760,5859*A Northern red oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86285,16882*B Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86286,11253*A Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86287,5859*B Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86288,8197*A Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,87760,5859*A Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86285,16882*B Northern red oak,483,Leaves,2016,5,9,130,2457518,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86286,11253*A Northern red oak,483,Leaves,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86287,5859*B Northern red oak,483,Leaves,2016,5,6,127,2457515,12,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86288,8197*A Northern red oak,483,Leaves,2016,5,9,130,2457518,3,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,87760,5859*A Northern red oak,483,Leaves,2016,5,6,127,2457515,12,2016,5,29,150,2457538,-9999
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86285,16882*B Northern red oak,500,Flowers or flower buds,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86286,11253*A Northern red oak,500,Flowers or flower buds,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86286,11253*A Northern red oak,500,Flowers or flower buds,2016,5,27,148,2457536,6,2016,5,27,148,2457536,2
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86287,5859*B Northern red oak,500,Flowers or flower buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86288,8197*A Northern red oak,500,Flowers or flower buds,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,87760,5859*A Northern red oak,500,Flowers or flower buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86285,16882*B Northern red oak,501,Open flowers,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86286,11253*A Northern red oak,501,Open flowers,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86286,11253*A Northern red oak,501,Open flowers,2016,5,27,148,2457536,6,2016,5,27,148,2457536,2
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86287,5859*B Northern red oak,501,Open flowers,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86288,8197*A Northern red oak,501,Open flowers,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,87760,5859*A Northern red oak,501,Open flowers,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86286,11253*A Northern red oak,502,Pollen release (flowers),2016,5,27,148,2457536,6,2016,5,27,148,2457536,2
Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,19408,86287,5859*B Northern red oak,502,Pollen release (flowers),2016,5,9,130,2457518,15,2016,5,9,130,2457518,12
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,371,Breaking leaf buds,2016,4,30,121,2457509,2,2016,4,30,121,2457509,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,371,Breaking leaf buds,2016,5,9,130,2457518,3,2016,5,18,139,2457527,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,371,Breaking leaf buds,2016,5,21,142,2457530,1,2016,5,21,142,2457530,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,371,Breaking leaf buds,2016,5,29,150,2457538,2,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,4,14,105,2457493,1,2016,4,14,105,2457493,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,4,16,107,2457495,1,2016,4,16,107,2457495,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,4,18,109,2457497,1,2016,5,9,130,2457518,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,5,11,132,2457520,1,2016,5,11,132,2457520,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,5,29,150,2457538,2,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92206,20645*A Sugar maple,371,Breaking leaf buds,2016,4,18,109,2457497,1,2016,4,19,110,2457498,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92206,20645*A Sugar maple,371,Breaking leaf buds,2016,4,24,115,2457503,2,2016,5,2,123,2457511,4
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92206,20645*A Sugar maple,371,Breaking leaf buds,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,4,18,109,2457497,1,2016,4,18,109,2457497,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,4,21,112,2457500,1,2016,4,21,112,2457500,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,4,24,115,2457503,2,2016,4,26,117,2457505,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,4,30,121,2457509,3,2016,5,9,130,2457518,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,5,11,132,2457520,1,2016,5,13,134,2457522,4
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,467,Increasing leaf size,2016,5,12,133,2457521,1,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,467,Increasing leaf size,2016,6,3,155,2457543,1,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,467,Increasing leaf size,2016,6,8,160,2457548,1,2016,6,9,161,2457549,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,467,Increasing leaf size,2016,6,11,163,2457551,1,2016,6,11,163,2457551,3
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92203,187-2006*B Sugar maple,467,Increasing leaf size,2016,6,16,168,2457556,1,2016,6,16,168,2457556,3
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,467,Increasing leaf size,2016,4,22,113,2457501,1,2016,4,24,115,2457503,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,467,Increasing leaf size,2016,4,27,118,2457506,1,2016,5,18,139,2457527,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,467,Increasing leaf size,2016,5,21,142,2457530,1,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,467,Increasing leaf size,2016,6,3,155,2457543,1,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,467,Increasing leaf size,2016,6,8,160,2457548,1,2016,6,9,161,2457549,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,467,Increasing leaf size,2016,6,11,163,2457551,1,2016,6,11,163,2457551,3
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92204,22834*B Sugar maple,467,Increasing leaf size,2016,6,20,172,2457560,1,2016,6,20,172,2457560,3
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92206,20645*A Sugar maple,467,Increasing leaf size,2016,4,27,118,2457506,1,2016,5,11,132,2457520,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92206,20645*A Sugar maple,467,Increasing leaf size,2016,5,13,134,2457522,1,2016,5,13,134,2457522,7
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92206,20645*A Sugar maple,467,Increasing leaf size,2016,5,23,144,2457532,3,2016,5,27,148,2457536,4
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92206,20645*A Sugar maple,467,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92206,20645*A Sugar maple,467,Increasing leaf size,2016,6,8,160,2457548,1,2016,6,11,163,2457551,3
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,467,Increasing leaf size,2016,5,2,123,2457511,1,2016,5,2,123,2457511,4
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,467,Increasing leaf size,2016,5,9,130,2457518,3,2016,5,13,134,2457522,4
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,467,Increasing leaf size,2016,5,26,147,2457535,6,2016,5,26,147,2457535,1
Arnold Arboretum - Tree Spotters Program,21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,28731,92208,12565*C Sugar maple,467,Increasing leaf size,2016,5,29,150,2457538,2,2016,5,29,150,2457538,2
